case_id,NETC_tp,NETC_fp,NETC_fn,NETC_prec,NETC_rec,NETC_f1,NETC_lesion_dice,SNFH_tp,SNFH_fp,SNFH_fn,SNFH_prec,SNFH_rec,SNFH_f1,SNFH_lesion_dice,ET_tp,ET_fp,ET_fn,ET_prec,ET_rec,ET_f1,ET_lesion_dice,RC_tp,RC_fp,RC_fn,RC_prec,RC_rec,RC_f1,RC_lesion_dice
BraTS-GLI-02608-100,1,3,0,0.249999999375,0.9999999900000002,0.3999999952,0.39076825798389064,1,1,0,0.4999999975,0.9999999900000002,0.6666666577777778,0.9060113355362531,1,2,0,0.3333333322222222,0.9999999900000002,0.49999999375000004,0.9679093005380631,0,0,4,0.0,0.0,0.0,0.0
BraTS-GLI-02608-101,8,4,2,0.666666666111111,0.7999999992,0.7272727216528925,0.6123760445796937,1,0,0,0.9999999900000002,0.9999999900000002,0.9999999850000002,0.7999189912276133,2,1,1,0.6666666644444444,0.6666666644444444,0.6666666594444445,0.945177220335783,1,0,0,0.9999999900000002,0.9999999900000002,0.9999999850000002,0.9169859514692402
BraTS-GLI-02608-102,6,4,4,0.5999999993999999,0.5999999993999999,0.5999999944000001,0.7228664885488922,1,0,0,0.9999999900000002,0.9999999900000002,0.9999999850000002,0.9420917936212884,1,2,0,0.3333333322222222,0.9999999900000002,0.49999999375000004,0.9849841938883084,1,0,1,0.9999999900000002,0.4999999975,0.6666666577777778,0.97463617463628
BraTS-GLI-02608-103,1,8,0,0.1111111109876543,0.9999999900000002,0.1999999978,0.5714285720408163,1,0,0,0.9999999900000002,0.9999999900000002,0.9999999850000002,0.9524577626364491,3,0,11,0.9999999966666667,0.21428571413265304,0.3529411731487889,0.3771547558984159,2,1,5,0.6666666644444444,0.2857142853061225,0.39999999500000005,0.8518461950609938
BraTS-GLI-02608-104,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.9999999900000002,0.9999999900000002,0.9999999850000002,0.9481369662367204,1,1,7,0.4999999975,0.12499999984374999,0.19999999640000002,0.9524018184806089,1,0,1,0.9999999900000002,0.4999999975,0.6666666577777778,0.9894130176032141
BraTS-GLI-02608-105,0,0,0,0.0,0.0,0.0,0.0,1,1,8,0.4999999975,0.1111111109876543,0.1818181785123967,0.9340375990373749,1,0,1,0.9999999900000002,0.4999999975,0.6666666577777778,0.9551604509974175,1,0,0,0.9999999900000002,0.9999999900000002,0.9999999850000002,0.9940403532706276
BraTS-GLI-02635-100,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.9999999900000002,0.9999999900000002,0.9999999850000002,0.9723917791342486,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0
BraTS-GLI-02635-101,0,0,0,0.0,0.0,0.0,0.0,2,1,1,0.6666666644444444,0.6666666644444444,0.6666666594444445,0.4214464098998629,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
BraTS-GLI-02637-100,0,0,0,0.0,0.0,0.0,0.0,1,1,2,0.4999999975,0.3333333322222222,0.39999999360000005,0.8655886613680492,1,1,4,0.4999999975,0.1999999996,0.28571428081632655,0.7453722747843012,1,0,2,0.9999999900000002,0.3333333322222222,0.49999999375000004,0.8688211583340154
BraTS-GLI-02637-101,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.9999999900000002,0.9999999900000002,0.9999999850000002,0.9288648698691252,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.9999999900000002,0.9999999900000002,0.9999999850000002,0.8962367555719835
BraTS-GLI-02654-100,0,0,4,0.0,0.0,0.0,0.0,2,1,5,0.6666666644444444,0.2857142853061225,0.39999999500000005,0.8818175015355616,1,2,3,0.3333333322222222,0.249999999375,0.28571428000000004,0.5191740412995111,1,0,0,0.9999999900000002,0.9999999900000002,0.9999999850000002,0.907445866070275
BraTS-GLI-02657-100,0,0,0,0.0,0.0,0.0,0.0,4,3,2,0.571428570612245,0.6666666655555555,0.6153846094674558,0.629027693086791,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.9999999900000002,0.9999999900000002,0.9999999850000002,0.9886608015640292
BraTS-GLI-02660-100,4,2,14,0.6666666655555555,0.2222222220987654,0.33333332930555554,0.5319201879639657,1,10,32,0.09090909082644627,0.030303030293847566,0.0454545416838846,0.8708892561177216,5,14,3,0.26315789459833794,0.6249999992187499,0.3703703659259259,0.49343908135036213,1,0,6,0.9999999900000002,0.14285714265306124,0.24999999718750004,0.950320284697512
BraTS-GLI-02722-100,0,0,0,0.0,0.0,0.0,0.0,1,0,3,0.9999999900000002,0.249999999375,0.3999999952,0.9495656858124145,0,0,0,0.0,0.0,0.0,0.0,1,0,2,0.9999999900000002,0.3333333322222222,0.49999999375000004,0.8280802292275925
BraTS-GLI-02724-100,0,0,1,0.0,0.0,0.0,0.0,2,2,1,0.49999999875,0.6666666644444444,0.5714285648979592,0.9673951994466023,1,6,1,0.14285714265306124,0.4999999975,0.22222221827160496,0.7746478873398135,1,0,1,0.9999999900000002,0.4999999975,0.6666666577777778,0.6199887069459439
BraTS-GLI-02735-100,0,0,0,0.0,0.0,0.0,0.0,1,2,1,0.3333333322222222,0.4999999975,0.39999999360000005,0.955950949747546,1,3,1,0.249999999375,0.4999999975,0.33333332777777785,0.16226415095920255,1,0,0,0.9999999900000002,0.9999999900000002,0.9999999850000002,0.9371170015676327
BraTS-GLI-02735-101,0,0,0,0.0,0.0,0.0,0.0,1,2,1,0.3333333322222222,0.4999999975,0.39999999360000005,0.9637438369970952,0,0,3,0.0,0.0,0.0,0.0,1,0,1,0.9999999900000002,0.4999999975,0.6666666577777778,0.9439656664244032
BraTS-GLI-02745-100,4,3,0,0.571428570612245,0.9999999975,0.7272727213223142,0.6252690188092563,5,10,3,0.3333333331111111,0.6249999992187499,0.43478260378071826,0.651476993076831,1,0,1,0.9999999900000002,0.4999999975,0.6666666577777778,0.9388041381729272,0,1,0,0.0,0.0,0.0,0.0
BraTS-GLI-02745-101,7,4,0,0.6363636357851239,0.9999999985714286,0.7777777721604938,0.5767797262176148,5,8,4,0.3846153843195266,0.5555555549382716,0.45454544929752067,0.34441173872649244,2,0,0,0.999999995,0.999999995,0.9999999900000001,0.9475631573685511,0,0,0,0.0,0.0,0.0,0.0
BraTS-GLI-02766-100,0,0,0,0.0,0.0,0.0,0.0,4,6,4,0.3999999996,0.49999999937499995,0.4444444390123457,0.5651397558520727,1,0,0,0.9999999900000002,0.9999999900000002,0.9999999850000002,0.60000000008,1,1,0,0.4999999975,0.9999999900000002,0.6666666577777778,0.9469180565627362
BraTS-GLI-02766-101,0,0,0,0.0,0.0,0.0,0.0,6,6,1,0.4999999995833333,0.8571428559183674,0.6315789420498615,0.7693786712603748,0,0,1,0.0,0.0,0.0,0.0,1,0,0,0.9999999900000002,0.9999999900000002,0.9999999850000002,0.9635526672082384
BraTS-GLI-02769-100,0,0,0,0.0,0.0,0.0,0.0,4,9,1,0.30769230745562126,0.7999999984,0.4444444399382716,0.7840053851711971,1,3,2,0.249999999375,0.3333333322222222,0.28571428000000004,0.650304923397813,1,0,5,0.9999999900000002,0.16666666638888888,0.2857142824489796,0.37762054507419074
BraTS-GLI-02769-101,0,0,0,0.0,0.0,0.0,0.0,4,3,2,0.571428570612245,0.6666666655555555,0.6153846094674558,0.8128092979137669,3,0,3,0.9999999966666667,0.49999999916666665,0.6666666607407408,0.6380538875886345,1,0,0,0.9999999900000002,0.9999999900000002,0.9999999850000002,0.8251802124031117
BraTS-GLI-02789-100,0,0,0,0.0,0.0,0.0,0.0,3,0,0,0.9999999966666667,0.9999999966666667,0.9999999916666666,0.6705517681045272,0,1,0,0.0,0.0,0.0,0.0,1,0,0,0.9999999900000002,0.9999999900000002,0.9999999850000002,0.5036372023704354
BraTS-GLI-02789-101,0,0,0,0.0,0.0,0.0,0.0,2,3,0,0.3999999992,0.999999995,0.5714285657142857,0.7993585105221868,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.9999999900000002,0.9999999900000002,0.9999999850000002,0.5155230390922071
BraTS-GLI-02791-100,4,3,2,0.571428570612245,0.6666666655555555,0.6153846094674558,0.47126356050903073,3,15,10,0.16666666657407406,0.23076923059171597,0.19354838210197722,0.5038711476180359,3,3,1,0.49999999916666665,0.7499999981250001,0.5999999940000001,0.7735578498820631,0,1,0,0.0,0.0,0.0,0.0
BraTS-GLI-02791-101,4,1,7,0.7999999984,0.3636363633057851,0.499999995078125,0.6560239464590839,5,10,17,0.3333333331111111,0.22727272716942148,0.2702702653031411,0.5238928874598355,3,3,2,0.49999999916666665,0.5999999988,0.5454545395041324,0.5929440088349854,0,0,0,0.0,0.0,0.0,0.0
BraTS-GLI-02796-100,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.9999999900000002,0.9999999900000002,0.9999999850000002,0.9712882026414884,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.9999999900000002,0.9999999900000002,0.9999999850000002,0.9168681635003357
BraTS-GLI-02796-101,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.4999999975,0.9999999900000002,0.6666666577777778,0.9735506786756339,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.9999999900000002,0.9999999900000002,0.9999999850000002,0.8837885302489652
BraTS-GLI-02808-100,0,0,0,0.0,0.0,0.0,0.0,2,3,3,0.3999999992,0.3999999992,0.39999999420000004,0.7592600645930327,1,1,0,0.4999999975,0.9999999900000002,0.6666666577777778,0.2757172848196241,1,0,0,0.9999999900000002,0.9999999900000002,0.9999999850000002,0.9504300259790593
BraTS-GLI-02808-101,0,0,0,0.0,0.0,0.0,0.0,3,2,3,0.5999999988,0.49999999916666665,0.5454545395041324,0.5569118753514796,1,1,0,0.4999999975,0.9999999900000002,0.6666666577777778,0.5758706467688068,1,0,1,0.9999999900000002,0.4999999975,0.6666666577777778,0.9430368012854229
BraTS-GLI-02858-100,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.9999999900000002,0.9999999900000002,0.9999999850000002,0.9400984799828987,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.9999999900000002,0.9999999900000002,0.9999999850000002,0.955401137081519
BraTS-GLI-02858-101,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.9999999900000002,0.9999999900000002,0.9999999850000002,0.950226650509425,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.9999999900000002,0.9999999900000002,0.9999999850000002,0.9425193640440612
BraTS-GLI-02873-100,0,0,0,0.0,0.0,0.0,0.0,1,7,8,0.12499999984374999,0.1111111109876543,0.11764705370242234,0.6781803815332675,0,2,0,0.0,0.0,0.0,0.0,1,0,0,0.9999999900000002,0.9999999900000002,0.9999999850000002,0.9551838231528098
BraTS-GLI-02873-101,0,0,0,0.0,0.0,0.0,0.0,1,4,1,0.1999999996,0.4999999975,0.28571428081632655,0.7448832516577832,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.9999999900000002,0.4999999975,0.6666666577777778,0.9708921948576936
BraTS-GLI-02882-100,0,0,0,0.0,0.0,0.0,0.0,3,0,1,0.9999999966666667,0.7499999981250001,0.8571428497959185,0.882134223676665,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.4999999975,0.9999999900000002,0.6666666577777778,0.6616801400117381
BraTS-GLI-02882-101,0,0,0,0.0,0.0,0.0,0.0,3,1,4,0.7499999981250001,0.4285714279591837,0.5454545398347109,0.9098628633917106,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.4999999975,0.9999999900000002,0.6666666577777778,0.6967713787086177
BraTS-GLI-02910-100,0,0,0,0.0,0.0,0.0,0.0,4,2,5,0.6666666655555555,0.4444444439506172,0.5333333278222222,0.4888478944563042,0,7,0,0.0,0.0,0.0,0.0,1,0,0,0.9999999900000002,0.9999999900000002,0.9999999850000002,0.9484299704648009
BraTS-GLI-02910-101,0,0,0,0.0,0.0,0.0,0.0,3,2,3,0.5999999988,0.49999999916666665,0.5454545395041324,0.8034495623151593,0,2,0,0.0,0.0,0.0,0.0,1,0,0,0.9999999900000002,0.9999999900000002,0.9999999850000002,0.9534928156527145
BraTS-GLI-02922-100,0,0,0,0.0,0.0,0.0,0.0,5,4,10,0.5555555549382716,0.3333333331111111,0.4166666616319445,0.624208959677136,3,5,0,0.37499999953124996,0.9999999966666667,0.5454545404958677,0.674091316644576,2,0,4,0.999999995,0.33333333277777777,0.49999999500000003,0.4843275537789037
BraTS-GLI-02922-101,1,3,4,0.249999999375,0.1999999996,0.2222222167901236,0.22222222239506173,2,10,6,0.16666666652777776,0.24999999968749997,0.1999999950000001,0.8511688541999762,3,5,12,0.37499999953124996,0.19999999986666667,0.26086956045368626,0.4585547066194784,1,1,0,0.4999999975,0.9999999900000002,0.6666666577777778,0.9680014900353923
BraTS-GLI-02924-100,3,7,5,0.29999999969999996,0.37499999953124996,0.3333333280246914,0.29811761676979137,2,1,6,0.6666666644444444,0.24999999968749997,0.36363635900826446,0.7483907322669103,3,0,1,0.9999999966666667,0.7499999981250001,0.8571428497959185,0.5421840318556728,1,0,1,0.9999999900000002,0.4999999975,0.6666666577777778,0.7842259823803884
BraTS-GLI-02924-101,8,6,9,0.5714285710204081,0.470588235017301,0.5161290269719043,0.6681073898868057,2,3,0,0.3999999992,0.999999995,0.5714285657142857,0.615122972279831,2,1,4,0.6666666644444444,0.33333333277777777,0.44444443901234576,0.8432382090036106,1,0,0,0.9999999900000002,0.9999999900000002,0.9999999850000002,0.42991418063167175
BraTS-GLI-02926-100,1,1,5,0.4999999975,0.16666666638888888,0.24999999562500003,0.5000000002083334,2,0,1,0.999999995,0.6666666644444444,0.799999992,0.5051778079219807,1,1,7,0.4999999975,0.12499999984374999,0.19999999640000002,0.8423326133911415,0,0,2,0.0,0.0,0.0,0.0
BraTS-GLI-02926-101,1,1,2,0.4999999975,0.3333333322222222,0.39999999360000005,0.7142857144897959,2,3,3,0.3999999992,0.3999999992,0.39999999420000004,0.46219236912533584,1,0,4,0.9999999900000002,0.1999999996,0.33333332944444444,0.8915969958907587,0,0,1,0.0,0.0,0.0,0.0
BraTS-GLI-02968-100,0,0,0,0.0,0.0,0.0,0.0,1,3,4,0.249999999375,0.1999999996,0.2222222167901236,0.8447317910900876,0,0,3,0.0,0.0,0.0,0.0,1,0,0,0.9999999900000002,0.9999999900000002,0.9999999850000002,0.8989082423536137
BraTS-GLI-02968-101,0,0,0,0.0,0.0,0.0,0.0,1,0,8,0.9999999900000002,0.1111111109876543,0.1999999978,0.7875324675325779,3,0,1,0.9999999966666667,0.7499999981250001,0.8571428497959185,0.7644202674267865,1,0,1,0.9999999900000002,0.4999999975,0.6666666577777778,0.7595147478594677
BraTS-GLI-02977-100,0,0,0,0.0,0.0,0.0,0.0,1,1,2,0.4999999975,0.3333333322222222,0.39999999360000005,0.7811771856955825,0,1,1,0.0,0.0,0.0,0.0,1,0,1,0.9999999900000002,0.4999999975,0.6666666577777778,0.8713248422807575
BraTS-GLI-02977-101,0,0,0,0.0,0.0,0.0,0.0,1,1,1,0.4999999975,0.4999999975,0.4999999925000001,0.8318245569298177,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.9999999900000002,0.9999999900000002,0.9999999850000002,0.900721325918231
BraTS-GLI-02980-100,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.9999999900000002,0.9999999900000002,0.9999999850000002,0.8715453612683707,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.9999999900000002,0.9999999900000002,0.9999999850000002,0.9341577540107502
BraTS-GLI-02980-101,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.9999999900000002,0.9999999900000002,0.9999999850000002,0.9530094672102989,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.9999999900000002,0.9999999900000002,0.9999999850000002,0.9531316939422901
BraTS-GLI-02994-100,0,0,0,0.0,0.0,0.0,0.0,1,0,3,0.9999999900000002,0.249999999375,0.3999999952,0.8009261579480388,0,2,0,0.0,0.0,0.0,0.0,1,0,5,0.9999999900000002,0.16666666638888888,0.2857142824489796,0.7881801030034705
BraTS-GLI-02994-101,0,0,0,0.0,0.0,0.0,0.0,2,4,2,0.33333333277777777,0.49999999875,0.3999999944,0.7719224201350859,0,2,0,0.0,0.0,0.0,0.0,1,0,6,0.9999999900000002,0.14285714265306124,0.24999999718750004,0.8949544172803968
BraTS-GLI-03005-100,1,0,0,0.9999999900000002,0.9999999900000002,0.9999999850000002,0.4545454547933884,2,0,1,0.999999995,0.6666666644444444,0.799999992,0.8237458567121734,1,0,0,0.9999999900000002,0.9999999900000002,0.9999999850000002,0.9388627618641316,0,0,1,0.0,0.0,0.0,0.0
BraTS-GLI-03005-101,0,1,0,0.0,0.0,0.0,0.0,2,1,1,0.6666666644444444,0.6666666644444444,0.6666666594444445,0.8700572733134686,1,0,1,0.9999999900000002,0.4999999975,0.6666666577777778,0.9108209780926957,1,0,0,0.9999999900000002,0.9999999900000002,0.9999999850000002,0.6032906764240715
BraTS-GLI-03008-100,1,5,12,0.16666666638888888,0.07692307686390532,0.10526315346260404,0.488980716256963,1,1,6,0.4999999975,0.14285714265306124,0.22222221827160496,0.9207218443669323,1,0,1,0.9999999900000002,0.4999999975,0.6666666577777778,0.8948522031259818,1,1,8,0.4999999975,0.1111111109876543,0.1818181785123967,0.9505531805588774
BraTS-GLI-03008-101,2,10,9,0.16666666652777776,0.18181818165289254,0.17391303833648408,0.30911332186903917,4,12,6,0.24999999984375,0.3999999996,0.3076923027218935,0.5890856979671572,2,2,4,0.49999999875,0.33333333277777777,0.3999999944,0.7086154770702362,1,1,0,0.4999999975,0.9999999900000002,0.6666666577777778,0.8777068023700864
BraTS-GLI-03011-100,2,1,4,0.6666666644444444,0.33333333277777777,0.44444443901234576,0.7717041801570333,1,3,4,0.249999999375,0.1999999996,0.2222222167901236,0.8586378281175941,2,0,2,0.999999995,0.49999999875,0.6666666600000001,0.6462960319895072,0,0,1,0.0,0.0,0.0,0.0
BraTS-GLI-03011-101,1,3,7,0.249999999375,0.12499999984374999,0.16666666194444454,0.8155453798287946,3,5,10,0.37499999953124996,0.23076923059171597,0.2857142807256236,0.47624031382099136,8,5,17,0.6153846149112425,0.319999999872,0.4210526268559557,0.6766820077423499,0,0,0,0.0,0.0,0.0,0.0
BraTS-GLI-03029-100,1,5,16,0.16666666638888888,0.05882352937716263,0.08695651780718354,0.320328542099108,2,1,8,0.6666666644444444,0.1999999998,0.3076923036686391,0.5668055283458834,3,0,5,0.9999999966666667,0.37499999953124996,0.5454545404958677,0.6438453387572446,1,1,1,0.4999999975,0.4999999975,0.4999999925000001,0.860606060606289
BraTS-GLI-03029-101,1,1,2,0.4999999975,0.3333333322222222,0.39999999360000005,0.12500000002604167,1,4,3,0.1999999996,0.249999999375,0.2222222167901236,0.8772425449716434,5,0,7,0.9999999980000001,0.41666666631944443,0.5882352892733564,0.46743027684725924,1,0,2,0.9999999900000002,0.3333333322222222,0.49999999375000004,0.44826687516432556
BraTS-GLI-03063-100,1,0,0,0.9999999900000002,0.9999999900000002,0.9999999850000002,0.6140776699052545,1,3,2,0.249999999375,0.3333333322222222,0.28571428000000004,0.9230968689902631,7,10,8,0.4117647056401384,0.46666666635555554,0.43749999474609375,0.5123060393652429,1,0,3,0.9999999900000002,0.249999999375,0.3999999952,0.9339664003935352
